id,media_type,outlet
400934530,tv,FS1
400935382,tv,BTN
400935381,tv,FS1
400933889,tv,CBS
400933889,radio,ESPNRM
400981508,tv,ABC
400934528,tv,ESPN
400935297,tv,ABC
400934526,tv,FS1
400935379,tv,ABC
400941832,tv,ESPNU
400945273,tv,CBSSN
400937497,web,ACCNX
400935380,tv,BTN
400941820,tv,CBSSN
400934529,tv,ESPNU
400941823,tv,ESPNU
400941821,tv,ESPNN
400934567,tv,CBSSN
400933891,tv,SECN
400933892,tv,ESPN
400937495,tv,ESPN2
400937494,web,ACCNX
400938634,web,ESPN3
400933890,tv,SECN
400937496,web,ACCNX
400935377,tv,ESPN2
400944995,web,ESPN3
400944996,web,ESPN3
400944997,web,ESPN3
400944998,web,ESPN3
400941822,tv,ESPNN
400935298,tv,PAC12
400944853,web,ESPN3
400944856,web,ESPN3
400944855,web,ESPN3
400938636,web,ESPN3
400933887,tv,ESPN2
400944854,web,ESPN3
400935295,tv,PAC12
400945274,tv,ESPN2
400944994,tv,CBSSN
400941824,tv,ESPN
400944857,tv,ESPNU
400938641,tv,CBSSN
400938674,tv,ESPN2
400945278,tv,CBSSN
400945280,tv,ESPN2
400933893,tv,CBS
400935386,tv,ABC
400934532,tv,FOX
400935388,tv,FOX
400937502,tv,ESPN
400934534,tv,FOX
400934535,tv,ABC
400934578,tv,NBC
400937503,tv,ESPN2
400935303,tv,ESPN
400941829,tv,ESPN2
400935383,tv,ABC
400941825,tv,CBSSN
400933894,tv,SECN
400933895,tv,ESPN
400941827,tv,ESPNU
400944999,web,ESPN3
400935385,tv,ESPN2
400937500,tv,ESPN
400937500,radio,ESPNRM
400933897,tv,SECN
400934531,tv,FS1
400934568,tv,CBSSN
400937499,web,ACCNX
400937498,web,ACCNX
400944860,web,ESPN3
400945002,web,ESPN3
400945003,web,ESPN3
400945004,web,ESPN3
400945000,web,ESPN3
400945001,web,ESPN3
400944858,web,ESPN3
400935301,tv,FS1
400933896,tv,SECN
400941826,tv,ESPNU
400938639,web,ESPN3
400941828,tv,CBSSN
400937501,tv,ESPNU
400945279,tv,ESPN2
400945282,tv,CBSSN
400935304,tv,ESPN
400945006,web,ESPN3
400941830,tv,CBSSN
400937504,tv,ESPN
400941831,tv,ESPN2
400935394,tv,FOX
400933898,tv,CBS
400933898,radio,ESPNRM
400934540,tv,ABC
400934540,tv,ESPN2
400935390,tv,ESPN
400937505,tv,ABC
400937505,tv,ESPN2
400937508,tv,ESPN2
400934579,tv,NBC
400934539,tv,ABC
400934539,tv,ESPN2
400934537,tv,ABC
400935307,tv,ABC
400935307,tv,ESPN2
400937506,web,ACCNX
400935305,tv,PAC12
400935389,tv,ESPN
400941839,tv,ESPNU
400986609,web,ESPN3
400935306,tv,ESPN
400945007,tv,CBSSN
400933900,tv,SECN
400934538,tv,ESPNU
400937507,web,ACCNX
400937509,web,ACCNX
400935308,tv,PAC12
400934536,tv,FS1
400945283,tv,CBSSN
400945288,web,ESPN3
400944864,web,ESPN3
400935392,tv,BTN
400933902,tv,SECN
400944865,web,ESPN3
400935309,tv,PAC12
400944863,web,ESPN3
400933901,tv,CBSSN
400938646,web,ESPN3
400935391,tv,FS1
400933903,tv,ESPN
400945285,tv,ESPNU
400933899,tv,SECN
400935395,tv,BTN
400944862,web,ESPN3
400945284,tv,CBSSN
400945008,tv,ESPNU
400945009,tv,ESPN2
400945010,tv,ESPN2
400945011,tv,CBSSN
400945012,tv,ESPNU
400941834,tv,ESPN
400944866,tv,ESPNU
400941835,tv,ESPN2
400938675,tv,CBSSN
400935310,tv,FS1
400933906,tv,CBS
400933904,tv,CBS
400934580,tv,NBC
400937510,tv,ABC
400934544,tv,FS1
400935397,tv,ESPN
400935399,tv,FOX
400934545,tv,ESPN
400935396,tv,ABC
400937513,tv,ABC
400935313,tv,FS1
400935313,radio,ESPNRM
400933911,tv,ESPN
400933911,radio,ESPNRM
400934542,tv,ESPN2
400933908,tv,SECN
400935311,tv,ESPN
400941836,tv,ESPN2
400935315,tv,FOX
400933909,tv,ESPN2
400934543,tv,FS1
400933912,tv,ESPNU
400935401,tv,BTN
400941833,tv,CBSSN
400937511,web,ACCNX
400937512,web,ACCNX
400944867,web,ESPN3
400944868,web,ESPN3
400944870,web,ESPN3
400985386,tv,ESPNU
400938649,web,ESPN3
400935400,tv,BTN
400934569,tv,CBSSN
400933907,tv,SECN
400933905,tv,SECN
400941837,web,ESPN3
400945289,tv,ESPNU
400945290,tv,CBSSN
400933910,tv,SECN
400935398,tv,FOX
400945294,tv,ESPNU
400945292,tv,ESPN2
400945013,tv,ESPN2
400945014,tv,ESPNU
400945016,tv,CBSSN
400945017,tv,ESPN2
400945015,tv,ESPNU
400945018,tv,CBSSN
400944871,tv,ESPNU
400937514,tv,ESPN
400937514,radio,ESPNRM
400935316,tv,FS1
400941840,tv,ESPN2
400933913,tv,CBS
400933916,tv,ESPN
400933916,radio,ESPNRM
400934581,tv,ABC
400937516,tv,ESPN
400934550,tv,FOX
400935409,tv,ABC
400935319,tv,FOX
400935407,tv,FOX
400935407,radio,ESPNRM
400934548,tv,ABC
400934548,tv,ESPN2
400937517,web,ACCNX
400941842,tv,ESPNU
400935320,tv,PAC12
400937515,tv,ABC
400937515,tv,ESPN2
400933914,tv,ESPN
400935406,tv,ESPN2
400934565,tv,CBSSN
400933915,tv,SECN
400933918,tv,CBS
400935403,tv,BTN
400935405,tv,FS1
400938654,web,ESPN3
400937519,web,ACCNX
400937518,tv,ESPNU
400935404,tv,BTN
400934547,tv,ESPN2
400941841,tv,CBSSN
400944873,web,ESPN3
400945298,web,ESPN3
400933920,tv,SECN
400944874,web,ESPN3
400938658,web,ESPN3
400934546,tv,LHN
400941843,tv,CBSSN
400933919,tv,ESPNU
400933917,tv,SECN
400935318,tv,PAC12
400935317,tv,ESPN2
400945295,tv,ESPNU
400945296,tv,CBSSN
400945019,tv,ESPNU
400945020,tv,ESPN2
400945021,tv,CBSSN
400945023,tv,ESPN2
400945022,tv,ESPNU
400945024,tv,CBSSN
400941848,tv,ESPN
400938665,tv,CBSSN
400933921,tv,SECN
400937521,web,ACCNX
400937525,tv,ABC
400934553,tv,ESPN
400935416,tv,FOX
400933923,tv,ESPN2
400933925,tv,CBS
400934582,tv,NBC
400935414,tv,ABC
400935415,tv,FS1
400935323,tv,ABC
400935323,radio,ESPNRM
400934555,tv,FS1
400934552,tv,ESPN2
400934552,radio,ESPNRM
400941844,tv,ESPNU
400933922,tv,CBS
400935412,tv,FOX
400935324,tv,ESPN
400937527,tv,ESPNU
400933928,tv,ESPN
400941847,tv,ESPNN
400935325,tv,FOX
400945300,tv,ESPN2
400941845,tv,CBSSN
400934554,tv,ESPN
400937523,web,ACCNX
400937528,web,ACCNX
400938666,web,ESPN3
400935322,tv,PAC12
400937526,web,ACCNX
400938895,web,ESPN3
400944875,web,ESPN3
400945301,tv,CBSSN
400937524,tv,ESPNU
400937522,web,ACCNX
400933927,tv,SECN
400941846,tv,ESPNN
400941846,web,ESPN3
400944876,web,ESPN3
400944878,web,ESPN3
400935321,tv,PAC12
400933926,tv,ESPN2
400937520,tv,CBSSN
400933929,tv,SECN
400945305,tv,CBSSN
400945025,web,ESPN3
400945026,tv,ESPNU
400945027,web,ESPN3
400933930,tv,ESPN
400937529,tv,ABC
400934556,tv,FS1
400934556,radio,ESPNRM
400941849,tv,ABC
400937530,tv,ESPN
400945030,tv,ESPNU
400945028,tv,CBSSN
400941850,tv,ESPN
400945029,web,ESPN3
400933931,tv,CBS
400945308,tv,CBSSN
400944883,web,ESPN3
400935417,tv,FS1
400934557,tv,FOX
400935326,tv,FS1
400933932,tv,CBS
400933937,tv,ESPN
400934560,tv,ESPN
400935421,tv,ABC
400933934,tv,ABC
400934583,tv,ABC
400935420,tv,FOX
400935419,tv,BTN
400935330,tv,FOX
400933936,tv,SECN
400933936,radio,ESPNRM
400934559,tv,FS1
400941852,tv,ESPNU
400935418,tv,FS1
400945307,tv,CBSSN
400933933,tv,ESPN
400933933,radio,ESPNRM
400933935,tv,SECN
400935422,tv,ESPN2
400941851,tv,ESPNN
400941854,tv,CBSSN
400937531,web,ACCNX
400937532,web,ACCNX
400938672,web,ESPN3
400944879,web,ESPN3
400938671,web,ESPN3
400944880,web,ESPN3
400937533,tv,ESPNU
400934558,tv,ESPN2
400933938,tv,SECN
400941853,tv,ESPNN
400944882,web,ESPN3
400944881,web,ESPN3
400945309,web,ESPN3
400935327,tv,ESPN2
400938669,tv,ESPNU
400935329,tv,FS1
400945306,tv,ESPN2
400955149,tv,ESPN
400955149,radio,ESPNRM
400955155,tv,ABC
400955155,radio,ESPNRM
400955153,tv,CBS
400955157,tv,FOX
400955157,radio,ESPNRM
400955156,tv,FOX
400955151,tv,ABC
400955154,tv,ESPN
400955150,tv,ESPN
400955152,tv,ESPN2
401000149,web,ACCNX
400944886,web,ESPN3
400944887,web,ESPN3
400944884,web,ESPN3
400944885,tv,ESPN2
400934572,tv,CBS
400953933,tv,ESPNU
400951507,tv,ESPN
400950566,tv,ESPNU
400950922,web,ESPN3
400952339,web,ESPN3
400980886,web,ESPN3
400950937,web,ESPN3
400951069,web,ESPN3
400951010,web,ESPN3
400951367,web,ESPN3
400951375,web,ESPN3
400951358,web,ESPN3
400951045,web,ESPN3
400952251,tv,ESPN2
400952247,tv,ESPNU
400950915,web,ESPN3
400951047,web,ESPN3
400950985,web,ESPN3
400951070,web,ESPN3
400951360,web,ESPN3
400951388,web,ESPN3
400952264,web,ESPN3
400951324,web,ESPN3
400951016,web,ESPN3
400951511,web,ESPN3
400952248,tv,ESPNU
400953833,tv,NBCSN
400951361,web,ESPN3
400951063,web,ESPN3
400951368,web,ESPN3
400951082,web,ESPN3
400951383,web,ESPN3
400950933,web,ESPN3
400950986,web,ESPN3
400951397,web,ESPN3
400951076,web,ESPN3
400951088,web,ESPN3
400951140,web,ESPN3
400951512,web,ESPN3
400951522,web,ESPN3
400952310,web,ESPN3
400951048,web,ESPN3
400952347,web,ESPN3
400952337,web,ESPN3
400951404,tv,ESPNU
400952232,tv,ESPNU
400952305,web,ESPN3
400951055,web,ESPN3
400951348,web,ESPN3
400951040,web,ESPN3
400951389,web,ESPN3
400951398,web,ESPN3
400951369,web,ESPN3
400951513,web,ESPN3
400951083,web,ESPN3
400951376,web,ESPN3
400951077,web,ESPN3
400951089,web,ESPN3
400951041,web,ESPN3
400951377,web,ESPN3
400952233,web,ESPN3
400952275,web,ESPN3
400951547,web,ESPN3
400951049,web,ESPN3
400951056,web,ESPN3
400951078,web,ESPN3
400951362,web,ESPN3
400951064,web,ESPN3
400951309,web,ESPN3
400952312,web,ESPN3
400950927,web,ESPN3
400951231,web,ESPN3
400951370,web,ESPN3
400951071,web,ESPN3
400951523,web,ESPN3
400952325,web,ESPN3
400951033,tv,NBCSN
400951232,web,ESPN3
400950934,web,ESPN3
400951532,web,ESPN3
400952226,web,ESPN3
400951378,web,ESPN3
400951390,web,ESPN3
400951394,web,ESPN3
400951079,web,ESPN3
400951371,web,ESPN3
400951050,web,ESPN3
400951057,web,ESPN3
400951065,web,ESPN3
400951143,web,ESPN3
400951072,web,ESPN3
400951515,web,ESPN3
400951524,web,ESPN3
400950918,web,ESPN3
400951216,web,ESPN3
400950994,web,ESPN3
400952234,web,ESPN3
400952302,web,ESPN3
400951051,web,ESPN3
400951090,web,ESPN3
400951372,web,ESPN3
400952298,web,ESPN3
400951058,web,ESPN3
400951144,web,ESPN3
400951391,web,ESPN3
400951073,web,ESPN3
400951379,web,ESPN3
400953987,web,ESPN3
400951084,web,ESPN3
400950909,web,ESPN3
400951525,web,ESPN3
400952320,web,ESPN3
400953830,tv,NBCSN
400951516,web,ESPN3
400951043,tv,NBCSN
400951217,web,ESPN3
400950944,web,ESPN3
400951052,web,ESPN3
400951059,web,ESPN3
400951399,web,ESPN3
400951066,web,ESPN3
400951080,web,ESPN3
400951373,web,ESPN3
400951517,web,ESPN3
400951260,web,ESPN3
400951074,web,ESPN3
400952261,web,ESPN3
400952321,web,ESPN3
400952341,web,ESPN3
400953826,tv,NBCSN
400951225,web,ESPN3
400951060,web,ESPN3
400951395,web,ESPN3
400951093,web,ESPN3
400951374,web,ESPN3
400951386,web,ESPN3
400951053,web,ESPN3
400951067,web,ESPN3
400951326,web,ESPN3
400951365,web,ESPN3
400951518,web,ESPN3
400952328,web,ESPN3
400950911,web,ESPN3
400951075,web,ESPN3
400951526,web,ESPN3
400952342,web,ESPN3
400951509,web,ESPN3
400952345,web,ESPN3
400951068,web,ESPN3
400951226,web,ESPN3
400951054,web,ESPN3
400952245,web,ESPN3
400950929,web,ESPN3
400951094,web,ESPN3
400951366,web,ESPN3
400951519,web,ESPN3
400951536,tv,ESPNC
400952284,web,ESPN3
400951085,web,ESPN3
400952315,web,ESPN3
400951061,web,ESPN3
401001213,web,ESPN3
401001207,web,ESPN3
401001210,web,ESPN3
401001211,web,ESPN3
401001208,web,ESPN3
401001212,web,ESPN3
400954010,tv,NBCSN
401001209,web,ESPN3
401001214,web,ESPN3
401002470,web,ESPN3
401002481,web,ESPN3
401002482,web,ESPN3
401002469,web,ESPN3
401002487,web,ESPN3
401002488,web,ESPN3
401002496,web,ESPN3
401002492,tv,ESPNU
401002486,web,ESPN3
401002978,tv,ESPN2
401002979,tv,ESPN2
401002980,web,ESPN3
401002981,web,ESPN3
400951510,tv,ESPNU
400951247,web,ESPN3
400950938,web,ESPN3
400950960,web,ESPN3
400951015,web,ESPN3
400951520,web,ESPN3
400952309,web,ESPN3
400952335,web,ESPN3
400950930,web,ESPN3
400950931,web,ESPN3
400950939,web,ESPN3
400951062,web,ESPN3
400951323,web,ESPN3
400951382,web,ESPN3
400951396,web,ESPN3
400951359,web,ESPN3
400952303,web,ESPN3
400951087,web,ESPN3
400951096,web,ESPN3
400951097,web,ESPN3
400950576,web,ESPN3
400950567,web,ESPN3
400950896,web,ESPN3
400950873,web,ESPN3
400951091,web,ESPN3
400954005,web,ESPN3
401014972,web,ESPN+
401013437,tv,ESPN2
401019470,tv,ESPNU
401013328,tv,BTN
401020671,web,ESPN+
401021651,web,ESPN+
401021655,web,ESPN+
401013342,tv,ESPN
401013086,tv,CBSSN
401013489,tv,FS1
401012675,tv,PAC12
401012258,tv,SECN
401013354,tv,ESPN
401012880,tv,BTN
401022512,tv,FS1
401020673,tv,CBSSN
401020672,web,ESPN+
401013089,tv,ESPNU
401012680,tv,CBSSN
401012246,tv,ABC
401012246,web,ESPN3
401012246,radio,ESPNRM
401013088,web,ACCNX
401012250,tv,ESPN
401012682,tv,ABC
401012248,tv,ABC
401012248,web,ESPN3
401012248,radio,ESPNRM
401013065,tv,FOX
401013349,tv,BTN
401012888,tv,NBC
401012257,tv,CBS
401012254,tv,ESPNU
401021656,tv,ESPNN
401012872,tv,FS1
401012681,tv,PAC12
401012804,tv,BTN
401012256,tv,SECN
401012253,tv,ESPN
401013091,tv,ESPNU
401019473,tv,ESPNN
401014977,tv,CBSSN
401013090,web,ACCNX
401013087,web,ACCNX
401020675,web,ESPN+
401013092,web,ACCNX
401012251,tv,ESPNU
401012683,tv,CBSSN
401012862,tv,BTN
401012684,tv,FOX
401012255,tv,SECN
401012247,tv,SECN
401013094,web,ACCNX
401014975,web,ESPN+
401013448,web,ESPN3
401019472,web,ESPN3
401020674,web,ESPN3
401021653,web,ESPN+
401021654,web,ESPN3
401020676,web,ESPN3
401019474,web,ESPN3
401019476,web,ESPN3
401014978,web,ESPN+
401012679,tv,ESPN
401012851,tv,CBSSN
401013048,web,ESPN+
401013057,web,ESPN3
401012249,tv,SECN
401012259,tv,SECN
401014980,web,ESPN3
401022515,web,ESPN3
401012677,tv,FS1
401012676,tv,ESPN
401013095,tv,ABC
401013095,radio,ESPNRM
401079833,web,ESPN3
401013096,tv,ESPN
401019477,tv,ESPN2
401012260,tv,ESPN2
401012270,tv,ESPN
401012268,tv,CBS
401012268,radio,ESPNRM
401013355,tv,BTN
401012728,tv,FOX
401012262,tv,SECN
401013377,tv,NBC
401012733,tv,PAC12
401012736,tv,FOX
401012264,tv,ESPN2
401013107,web,ACCNX
401013105,tv,ABC
401012727,tv,ESPN
401012266,tv,ESPN
401019481,web,ESPN3
401019483,tv,ESPNU
401012889,tv,FS1
401013102,web,ACCNX
401012731,tv,PAC12
401012263,tv,SECN
401013108,web,ACCNX
401013352,tv,BTN
401013367,tv,CBSSN
401012271,tv,SECN
401012726,tv,ABC
401012726,tv,ESPN2
401013098,tv,ESPNU
401013100,tv,ABC
401013100,tv,ESPN2
401013104,web,ACCNX
401013097,web,ACCNX
401013049,web,ESPN+
401012729,tv,ABC
401019478,web,ESPN3
401019479,tv,CBSSN
401013103,tv,ESPNU
401013106,web,ACCNX
401020677,web,ESPN+
401020678,web,ESPN+
401012265,tv,SECN
401012269,tv,SECN
401012863,tv,FOX
401012873,web,ESPN+
401013358,web,ESPN+
401014981,web,ESPN+
401014985,web,ESPN+
401014986,web,ESPN+
401014984,web,ESPN+
401014989,web,ESPN3
401013101,web,ACCNX
401012267,tv,ESPNU
401021657,web,ESPN3
401021658,web,ESPN+
401013099,web,ACCNX
401012805,tv,BTN
401012852,tv,BTN
401012261,tv,CBSSN
401012730,tv,ESPNN
401014992,web,ESPN+
401014987,web,ESPN+
401013329,tv,FS1
401013319,tv,LHN
401019480,web,ESPN3
401012732,tv,PAC12
401019482,web,ESPN3
401012735,tv,ESPN2
401012734,tv,PAC12
401021659,web,ESPN3
401014993,web,ESPN3
401013109,tv,ESPN
401019484,tv,ESPN
401012277,tv,ESPN
401012277,tv,ESPNN
401013110,tv,ESPNU
401012275,tv,ESPNN
401013074,tv,ABC
401013074,radio,ESPNRM
401013039,tv,ABC
401013356,tv,ABC
401012273,tv,CBS
401012283,tv,NBC
401012747,tv,PAC12
401012742,tv,ESPN
401013350,tv,FS1
401012278,tv,ESPN2
401013491,tv,ESPN
401012890,tv,BTN
401012743,tv,PAC12
401013114,tv,ESPN2
401012739,tv,FOX
401012738,tv,CBSSN
401019486,web,ESPN3
401013337,tv,BTN
401013111,tv,ESPN
401012853,tv,BTN
401012874,tv,BTN
401012276,tv,SECN
401012281,tv,SECN
401013112,web,ACCNX
401012806,tv,BTN
401013028,tv,FS1
401019487,tv,CBSSN
401020679,web,ESPN+
401013330,tv,BTN
401020681,web,ESPN3
401012274,tv,SECN
401012272,tv,SECN
401013323,tv,FOX
401013117,tv,ESPN2
401012741,tv,PAC12
401012746,tv,PAC12
401020682,web,ESPN+
401020680,web,ESPN+
401019488,tv,CBSSN
401019485,web,ESPN3
401012744,tv,ESPNU
401012864,tv,BTN
401013113,web,ACCNX
401012279,tv,BTN
401012282,tv,SECN
401013343,tv,BTN
401012745,tv,PAC12
401012740,tv,FS1
401012737,tv,PAC12
401019489,tv,ESPN
401012807,tv,FS1
401019490,tv,ESPN
401012748,tv,ESPN
401012748,radio,ESPNRM
401012284,tv,CBS
401012289,tv,ESPN
401013120,tv,ABC
401013120,radio,ESPNRM
401013346,tv,BTN
401012287,tv,ESPNU
401012749,tv,ABC
401013129,tv,ABC
401012285,tv,SECN
401012751,tv,ESPN
401013059,tv,ESPN
401013128,tv,CBSSN
401012286,tv,ESPN2
401013324,tv,FS1
401013075,tv,FOX
401012865,tv,FOX
401012891,tv,FS1
401013124,tv,ESPN2
401013119,tv,ESPN2
401012854,tv,BTN
401016406,web,ESPN3
401012288,tv,SECN
401012875,tv,BTN
401019491,tv,ESPNU
401020685,tv,CBSSN
401019495,tv,ESPNN
401013125,web,ACCNX
401013123,web,ACCNX
401020686,web,ESPN+
401020811,web,ESPN+
401015000,web,ESPN3
401020684,web,ESPN+
401021661,web,ESPN+
401013121,web,ACCNX
401013122,tv,ESPNU
401013029,tv,FS1
401012750,tv,PAC12
401012291,tv,SECN
401013127,tv,ESPNN
401013450,web,ESPN3
401014998,web,ESPN+
401014999,web,ESPN+
401021663,web,ESPN+
401021664,web,ESPN+
401013126,tv,CBSSN
401012290,tv,ESPN
401013440,web,ESPN3
401019492,tv,ESPNN
401019493,web,ESPN3
401022522,tv,ESPN2
401020683,tv,CBSSN
401013466,tv,ESPN
401013466,radio,ESPNRM
401019496,tv,ESPN2
401012752,tv,FS1
401012292,tv,SECN
401012295,tv,CBS
401013131,tv,ABC
401013347,tv,ABC
401012297,tv,ESPN
401013030,tv,ABC
401012758,tv,NBC
401012294,tv,SECN
401012755,tv,FOX
401013325,tv,ESPN2
401013136,tv,ESPNU
401012892,tv,FOX
401012892,radio,ESPNRM
401012296,tv,SECN
401013060,tv,FS1
401012757,tv,FS1
401012881,tv,FS1
401013132,tv,ESPN2
401012298,tv,ESPN
401012293,tv,ESPN
401013369,tv,CBSSN
401013130,tv,ESPNU
401013134,web,ACCNX
401013135,web,ACCNX
401013361,web,ESPN3
401021668,web,ESPN+
401020687,web,ESPN+
401019497,tv,CBSSN
401015006,web,ESPN3
401021667,web,ESPN3
401020750,web,ESPN+
401013137,web,ACCNX
401013338,tv,BTN
401013133,tv,ESPN2
401012299,tv,SECN
401022525,tv,ESPNN
401012756,tv,PAC12
401021666,web,ESPN+
401020688,web,ESPN+
401019498,web,ESPN3
401015007,web,ESPN+
401022526,tv,CBSSN
401013041,tv,ESPNU
401015002,web,ESPN+
401012754,tv,PAC12
401012753,tv,ESPN2
401020689,tv,ESPNU
401021669,tv,ESPNU
401019499,tv,ESPN
401013138,tv,ESPN
401015010,tv,CBSSN
401016407,tv,ESPN2
401012300,tv,ESPN
401012302,tv,SECN
401012855,tv,FOX
401013140,tv,ESPN
401012301,tv,CBS
401013143,tv,ABC
401013067,tv,FOX
401012304,tv,ESPN2
401012304,radio,ESPNRM
401013051,tv,ESPN2
401012760,tv,FOX
401019500,tv,ESPNU
401012306,tv,ESPN
401012763,tv,ESPN
401012876,tv,ABC
401013339,tv,BTN
401013141,tv,ABC
401012882,tv,FS1
401012761,tv,PAC12
401013139,web,ACCNX
401013042,tv,ESPN2
401019501,tv,ESPNU
401020752,tv,CBSSN
401020753,web,ESPN+
401019503,tv,ESPNN
401012305,tv,SECN
401013142,web,ACCNX
401020754,web,ESPN3
401020755,web,ESPN+
401020812,web,ESPN+
401019504,tv,CBSSN
401020751,web,ESPN+
401022528,tv,ESPNU
401013031,tv,FS1
401012866,tv,BTN
401012303,tv,SECN
401015012,web,ESPN3
401021671,web,ESPN+
401019502,tv,CBSSN
401012762,tv,PAC12
401012759,tv,FS1
401022529,tv,CBSSN
401022532,tv,ESPNU
401021672,tv,ESPN2
401021673,tv,ESPNU
401013076,tv,ESPN
401019505,tv,ESPN
401022533,tv,CBSSN
401012764,tv,ESPN
401012307,tv,ESPN
401012310,tv,CBS
401012310,radio,ESPNRM
401013331,tv,FS1
401013148,tv,NBC
401013043,tv,FS1
401012766,tv,ABC
401012766,tv,ESPN2
401012883,tv,BTN
401013032,tv,ESPN
401019506,tv,ABC
401019506,tv,ESPN2
401012893,tv,ABC
401012312,tv,ESPN
401013146,tv,ESPN2
401012765,tv,FS1
401012309,tv,SECN
401012311,tv,SECN
401012856,tv,ESPN2
401013340,tv,ABC
401013061,tv,ESPNU
401020756,tv,CBSSN
401020759,web,ESPN+
401013145,web,ACCNX
401013144,web,ACCNX
401013452,web,ESPN3
401015017,web,ESPN3
401020810,web,ESPN+
401020760,web,ESPN+
401020757,web,ESPN3
401020758,web,ESPN+
401019508,tv,CBSSN
401015013,web,ESPN+
401013370,tv,ESPNU
401012809,tv,FS1
401013442,web,ESPN+
401021674,web,ESPN+
401019507,tv,CBSSN
401013147,tv,ESPNU
401015015,web,ESPN+
401012767,tv,PAC12
401012308,tv,SECN
401022537,tv,ESPNU
401022534,tv,CBSSN
401021676,tv,ESPNU
401012768,tv,ESPN
401022538,tv,ESPN2
401012318,tv,CBS
401013348,tv,ABC
401013149,tv,ESPN
401012315,tv,ESPN
401012315,radio,ESPNRM
401012884,tv,FOX
401013068,tv,ABC
401019509,tv,ESPN2
401012773,tv,FOX
401012314,tv,SECN
401012772,tv,FOX
401012857,tv,ABC
401012867,tv,ESPN2
401019510,tv,ESPNU
401019511,tv,CBSSN
401012810,tv,FS1
401020763,web,ESPN+
401012313,tv,SECN
401012316,tv,ESPN
401013371,tv,CBSSN
401013152,web,ACCNX
401013150,web,ACCNX
401013453,web,ESPN3
401020762,web,ESPN3
401015019,web,ESPN3
401020764,web,ESPN+
401020765,web,ESPN+
401019512,tv,CBSSN
401019513,tv,ESPNU
401020761,web,ESPN+
401021677,web,ESPN+
401015022,web,ESPN+
401013151,tv,ESPN2
401013332,tv,BTN
401013052,tv,FS1
401012317,tv,SECN
401012771,tv,PAC12
401015025,web,ESPN+
401021678,web,ESPN3
401022541,tv,ESPNU
401015020,web,ESPN+
401015024,web,ESPN+
401012770,tv,PAC12
401012769,tv,ESPN2
401022543,tv,CBSSN
401013033,tv,FS1
401021680,tv,ESPNU
401020766,tv,CBSSN
401020767,tv,ESPN2
401013153,tv,ESPN
401012774,tv,ESPN
401015028,tv,CBSSN
401013154,tv,ESPN
401012858,tv,FS1
401022546,tv,CBSSN
401013155,tv,ABC
401013189,tv,CBS
401013320,tv,ABC
401012320,tv,CBS
401012320,radio,ESPNRM
401013062,tv,FOX
401012322,tv,SECN
401012779,tv,PAC12
401012778,tv,FS1
401012321,tv,ESPN
401012868,tv,ESPN
401012775,tv,ESPN
401013344,tv,FOX
401019515,tv,ABC
401019515,tv,ESPN2
401013159,tv,ESPN2
401012319,tv,SECN
401013044,tv,ESPN2
401013157,web,ACCNX
401013364,tv,ESPNU
401013372,tv,CBSSN
401012885,tv,ESPN
401020768,web,ESPN3
401085385,tv,BTN
401013158,web,ACCNX
401015026,web,ESPN3
401021682,web,ESPN+
401013053,tv,FS1
401012777,tv,PAC12
401012776,tv,ABC
401012776,tv,ESPN2
401012811,tv,BTN
401013156,web,ACCNX
401015029,web,ESPN+
401016409,tv,ESPNU
401019514,tv,CBSSN
401015030,web,ESPN+
401022544,tv,CBSSN
401021681,web,ESPN+
401019516,tv,ESPNU
401013444,web,ESPN3
401012323,tv,SECN
401022548,tv,ESPNU
401020769,tv,ESPNU
401020770,tv,ESPN2
401020771,tv,ESPN2
401019517,tv,ESPN
401020772,tv,CBSSN
401020773,tv,ESPNU
401013160,tv,ESPN2
401015034,tv,CBSSN
