player_id,nfl_team,team_id,year,round,pick,name,position,height,weight,hometown
1454,Tampa Bay,333,2017,1,19,O.J. Howard,Tight End,78,251,Prattville(AL)
1455,Denver,254,2017,1,20,Garett Bolles,Offensive Tackle,77,297,Lehi(UT)
1456,Detroit,57,2017,1,21,Jarrad Davis,Inside Linebacker,73,238,Kingsland(GA)
1457,Miami,142,2017,1,22,Charles Harris,Outside Linebacker,75,253,Kansas City(MO)
1458,New York,145,2017,1,23,Evan Engram,Tight End,75,234,Powder Springs(GA)
1459,Las Vegas,194,2017,1,24,Gareon Conley,Cornerback,72,195,Massillon(OH)
1460,Cleveland,130,2017,1,25,Jabrill Peppers,Safety,71,213,East Orange(NJ)
1461,Atlanta,26,2017,1,26,Takkarist McKinley,Defensive End,74,250,Richmond(CA)
1462,Buffalo,99,2017,1,27,Tre'Davious White,Cornerback,71,192,Shreveport(LA)
1463,Dallas,130,2017,1,28,Taco Charlton,Defensive End,78,277,Pickerington(OH)
1464,Cleveland,2390,2017,1,29,David Njoku,Tight End,76,246,Cedar Grove(NJ)
1465,Pittsburgh,275,2017,1,30,T.J. Watt,Outside Linebacker,77,252,Pewaukee(WI)
1466,San Francisco,333,2017,1,31,Reuben Foster,Inside Linebacker,72,229,Auburn(AL)
1467,New Orleans,275,2017,1,32,Ryan Ramczyk,Offensive Tackle,78,310,Stevens Point(WI)
1468,Green Bay,264,2017,2,1,Kevin King,Cornerback,75,200,Oakland(CA)
1469,Jacksonville,333,2017,2,2,Cam Robinson,Offensive Tackle,78,322,Monroe(LA)
1470,Seattle,127,2017,2,3,Malik McDowell,Defensive Tackle,78,295,Detroit(MI)
1471,Arizona,264,2017,2,4,Budda Baker,Safety,70,195,Bellevue(WA)
1472,Los Angeles,98,2017,2,6,Forrest Lamp,Offensive Guard,76,309,Venice(FL)
1473,New York,57,2017,2,7,Marcus Maye,Safety,72,210,Melbourne (FL)
1474,Carolina,194,2017,2,8,Curtis Samuel,Wide Receiver,71,196,Brooklyn(NY)
1475,Minnesota,52,2017,2,9,Dalvin Cook,Running Back,70,210,Miami(FL)
1476,New Orleans,254,2017,2,10,Marcus Williams,Safety,73,202,Corona(CA)
1477,Philadelphia,264,2017,2,11,Sidney Jones,Cornerback,72,186,Diamond Bar(CA)
1478,Indianapolis,57,2017,2,14,Quincy Wilson,Cornerback,74,211,Fort Lauderdale (FL)
1479,Baltimore,248,2017,2,15,Tyus Bowser,Outside Linebacker,75,247,Tyler(TX)
1480,Cincinnati,201,2017,2,16,Joe Mixon,Running Back,73,228,Oakley(CA)
1481,Washington,333,2017,2,17,Ryan Anderson,Outside Linebacker,74,253,Daphne(AL)
1482,Tampa Bay,245,2017,2,18,Justin Evans,Safety,72,199,Wiggins(MS)
1483,Denver,52,2017,2,19,DeMarcus Walker,Defensive End,76,280,Jacksonville(FL)
1484,Cleveland,87,2017,2,20,DeShone Kizer,Quarterback,76,233,Toledo(OH)
1485,Detroit,57,2017,2,21,Teez Tabor,Cornerback,73,199,Washington(DC)
1486,Miami,194,2017,2,22,Raekwon McMillan,Inside Linebacker,74,240,Hinesville(GA)
1487,New York,333,2017,2,23,Dalvin Tomlinson,Defensive Tackle,75,310,McDonaugh(GA)
1488,Las Vegas,41,2017,2,24,Obi Melifonwu,Safety,76,224,South Grafton(MA)
1489,Houston,238,2017,2,25,Zach Cunningham,Inside Linebacker,76,234,Pinson(AL)
1490,Seattle,99,2017,2,26,Ethan Pocic,Center,78,310,Lemont(IL)
1491,Dallas,38,2017,2,28,Chidobe Awuzie,Cornerback,72,202,San Jose(CA)
1492,Green Bay,152,2017,2,29,Josh Jones,Safety,73,220,Walled Lake(MI)
1493,Pittsburgh,30,2017,2,30,JuJu Smith-Schuster,Wide Receiver,73,215,Long Beach(CA)
1494,Buffalo,218,2017,2,31,Dion Dawkins,Offensive Guard,76,314,Rahway(NJ)
1495,Carolina,2711,2017,2,32,Taylor Moton,Offensive Tackle,77,319,Okemos(MI)
1496,Cleveland,2429,2017,3,1,Larry Ogunjobi,Defensive Tackle,75,305,Greensboro(NC)
1497,San Francisco,38,2017,3,2,Ahkello Witherspoon,Cornerback,75,198,Sacramento(CA)
1498,New Orleans,2633,2017,3,3,Alvin Kamara,Running Back,70,214,Norcross(GA)
1499,Minnesota,194,2017,3,6,Pat Elflein,Center,75,303,Pickerington(OH)
1500,Los Angeles,84,2017,3,7,Dan Feeney,Offensive Guard,76,305,Orland Park(IL)
1501,Tennessee,98,2017,3,8,Taywan Taylor,Wide Receiver,71,203,Louisville(KY)
1502,Cincinnati,2306,2017,3,9,Jordan Willis,Defensive End,76,255,Kansas City(MO)
1503,Baltimore,130,2017,3,10,Chris Wormley,Defensive Tackle,77,298,Toledo(OH)
1504,Atlanta,99,2017,3,11,Duke Riley,Inside Linebacker,73,232,Buras(LA)
1505,New Orleans,57,2017,3,12,Alex Anzalone,Inside Linebacker,75,241,Wyomissing(PA)
1506,Carolina,245,2017,3,13,Daeshon Hall,Defensive End,77,266,Seattle(WA)
1507,Baltimore,333,2017,3,14,Tim Williams,Outside Linebacker,75,244,Baton Rouge(LA)
1508,New York,333,2017,3,15,ArDarius Stewart,Wide Receiver,71,204,Fultondale(AL)
1509,Indianapolis,195,2017,3,16,Tarell Basham,Defensive End,76,269,Rocky Mount(VA)
1510,Washington,26,2017,3,17,Fabian Moreau,Cornerback,73,206,Sunrise(FL)
1511,Denver,2348,2017,3,18,Carlos Henderson,Wide Receiver,71,199,New Orleans(LA)
1512,Tampa Bay,213,2017,3,20,Chris Godwin,Wide Receiver,73,209,Middletown(DE)
1513,New England,2653,2017,3,21,Antonio Garcia,Offensive Tackle,78,302,Atlanta(GA)
1514,Kansas City,2649,2017,3,22,Kareem Hunt,Running Back,71,216,Willoughby(OH)
1515,New York,25,2017,3,23,Davis Webb,Quarterback,77,229,Prosper(TX)
1516,Las Vegas,26,2017,3,24,Eddie Vanderdoes,Defensive Tackle,75,305,Auburn(CA)
1517,Houston,251,2017,3,25,D'Onta Foreman,Running Back,72,233,Texas City(TX)
1518,Seattle,2116,2017,3,26,Shaquill Griffin,Cornerback,72,194,St. Petersburg(FL)
1519,Los Angeles,103,2017,3,27,John Johnson,Safety,73,208,West Hyattsville(MD)
1520,Dallas,130,2017,3,28,Jourdan Lewis,Cornerback,70,188,Detroit(MI)
1521,Green Bay,2,2017,3,29,Montravius Adams,Defensive Tackle,76,304,Vienna(GA)
1522,Seattle,130,2017,3,31,Delano Hill,Safety,73,216,Detroit(MI)
1523,Detroit,2459,2017,3,32,Kenny Golladay,Wide Receiver,76,218,Chicago(IL)
1524,Miami,228,2017,3,33,Cordrea Tankersley,Cornerback,73,199,Beech Island(SC)
1525,Philadelphia,277,2017,3,35,Rasul Douglas,Cornerback,74,209,East Orange(NJ)
1526,Seattle,153,2017,3,38,Nazair Jones,Defensive Tackle,77,304,Roanoke Rapids(NC)
1527,New Orleans,2226,2017,3,39,Trey Hendrickson,Defensive End,76,266,Apopka(FL)
1528,San Francisco,2294,2017,3,40,C.J. Beathard,Quarterback,75,219,Franklin(TN)
1529,Pittsburgh,221,2017,3,41,James Conner,Running Back,74,233,Erie(PA)
1530,Seattle,130,2017,3,42,Amara Darboh,Wide Receiver,74,214,West Des Moines(IA)
1531,Tampa Bay,99,2017,3,43,Kendell Beckwith,Inside Linebacker,74,243,Clinton(LA)
1532,Green Bay,275,2017,4,1,Vince Biegel,Outside Linebacker,75,246,Wisconsin Rapids(WI)
1533,Minnesota,2294,2017,4,2,Jaleel Johnson,Defensive Tackle,75,316,Lombard(IL)
1534,Jacksonville,201,2017,4,3,Dede Westbrook,Wide Receiver,72,178,Cameron(TX)
1535,Seattle,38,2017,4,4,Tedric Thompson,Safety,72,204,Valencia(CA)
1536,Chicago,333,2017,4,5,Eddie Jackson,Safety,72,201,Lauderdale Lakes(FL)
1537,Los Angeles,2390,2017,4,6,Rayshawn Jenkins,Safety,73,214,St. Petersburg(FL)
1538,Washington,201,2017,4,7,Samaje Perine,Running Back,71,233,Pflugerville(TX)
1539,Arizona,221,2017,4,8,Dorian Johnson,Offensive Guard,77,300,Belle Vernon(PA)
1540,Cincinnati,2,2017,4,9,Carl Lawson,Defensive End,74,261,Alpharetta(GA)
1541,Los Angeles,245,2017,4,10,Josh Reynolds,Wide Receiver,75,194,San Antonio(TX)
1542,Philadelphia,153,2017,4,12,Mack Hollins,Wide Receiver,76,221,Rockville(MD)
1543,Minnesota,130,2017,4,14,Ben Gedeon,Inside Linebacker,74,244,Hudson(OH)
1544,San Francisco,254,2017,4,15,Joe Williams,Running Back,71,210,Allentown(PA)
1545,Baltimore,21,2017,4,16,Nico Siragusa,Offensive Guard,76,319,Chula Vista(CA)
1546,Washington,127,2017,4,17,Montae Nicholson,Safety,74,212,Monroeville(PA)
1547,Detroit,2633,2017,4,18,Jalen Reeves-Maybin,Outside Linebacker,72,230,Clarksville(TN)
1548,Cleveland,248,2017,4,20,Howard Wilson,Cornerback,73,184,DeSoto(TX)
1549,Detroit,2649,2017,4,21,Michael Roberts,Tight End,76,270,Cleveland(OH)
1550,Cincinnati,2633,2017,4,22,Josh Malone,Wide Receiver,75,208,Gallatin(TN)
1551,Las Vegas,57,2017,4,23,David Sharpe,Offensive Guard,78,343,Jacksonville(FL)
1552,New England,8,2017,4,25,Deatrich Wise Jr.,Defensive End,77,274,Carrollton(TX)
1553,Philadelphia,21,2017,4,26,Donnel Pumphrey,Running Back,68,176,Las Vegas(NV)
1554,Dallas,153,2017,4,27,Ryan Switzer,Wide Receiver,69,181,Charleston(WV)
1555,Green Bay,252,2017,4,28,Jamaal Williams,Running Back,72,212,Fontana(CA)
1556,Pittsburgh,2633,2017,4,29,Joshua Dobbs,Quarterback,75,216,Alpharetta(GA)
1557,Atlanta,204,2017,4,30,Sean Harlow,Center,76,303,Anaheim Hills(CA)
1558,Indianapolis,30,2017,4,31,Zach Banner,Offensive Tackle,80,353,Tacoma(WA)
1559,Cincinnati,130,2017,4,32,Ryan Glasgow,Defensive Tackle,75,302,Aurora(IL)
1560,Kansas City,130,2017,4,33,Jehu Chesson,Wide Receiver,75,204,St. Louis(MO)
1561,New York,228,2017,4,34,Wayne Gallman,Running Back,73,215,Loganville(GA)
1562,New York,25,2017,4,35,Chad Hansen,Wide Receiver,74,202,Fillmore(CA)
1563,Houston,228,2017,4,36,Carlos Watkins,Defensive Tackle,75,309,Mooresboro(NC)
1564,Indianapolis,58,2017,4,37,Marlon Mack,Running Back,71,213,Sarasota(FL)
1565,Denver,130,2017,5,1,Jake Butt,Tight End,78,246,Pickerington(OH)
1566,San Francisco,2294,2017,5,2,George Kittle,Tight End,76,247,Norman(OK)
1567,Jacksonville,195,2017,5,4,Blair Brown,Inside Linebacker,72,238,Moreno Valley(CA)
1568,Atlanta,21,2017,5,5,Damontae Kazee,Cornerback,70,184,San Bernardino(CA)
1569,New York,228,2017,5,6,Jordan Leggett,Tight End,78,258,Navarre(FL)
1570,Los Angeles,2294,2017,5,7,Desmond King,Cornerback,70,201,Detroit(MI)
1571,Carolina,2390,2017,5,8,Corn Elder,Cornerback,70,183,Nashville(TN)
1572,Cincinnati,235,2017,5,9,Jake Elliott,Place Kicker,69,167,Western Springs(IL)
1573,Washington,8,2017,5,10,Jeremy Sprinkle,Tight End,77,252,White Hall(AR)
1574,Tennessee,26,2017,5,11,Jayon Brown,Outside Linebacker,72,231,Long Beach(CA)
1575,Atlanta,2751,2017,5,12,Brian Hill,Running Back,73,219,Belleville(IL)
1576,Arizona,238,2017,5,13,Will Holden,Offensive Tackle,80,311,Green Cove Springs(FL)
1577,Indianapolis,218,2017,5,14,Nate Hairston,Cornerback,72,196,Frederick(MD)
1578,Baltimore,245,2017,5,15,Jermaine Eluemunor,Offensive Tackle,76,332,Denville(NJ)
1579,Cleveland,52,2017,5,16,Roderick Johnson,Offensive Tackle,79,298,Florissant(MO)
1580,Tampa Bay,68,2017,5,18,Jeremy McNichols,Running Back,69,214,Long Beach(CA)
1581,Buffalo,103,2017,5,19,Matt Milano,Outside Linebacker,73,223,Orlando(FL)
1582,Miami,254,2017,5,20,Isaac Asiata,Offensive Guard,75,323,Spanish Fork(UT)
1583,Philadelphia,277,2017,5,22,Shelton Gibson,Wide Receiver,71,191,Cleveland Heights(OH)
1584,New York,2754,2017,5,23,Avery Moss,Defensive End,75,264,Tempe(AZ)
1585,Las Vegas,154,2017,5,24,Marquel Lee,Outside Linebacker,75,240,Waldorf(MD)
1586,Houston,204,2017,5,25,Treston Decoud,Cornerback,74,206,Covington(LA)
1587,Minnesota,58,2017,5,27,Rodney Adams,Wide Receiver,73,189,St. Petersburg(FL)
1588,Buffalo,221,2017,5,28,Nathan Peterman,Quarterback,75,226,Fruit Cove(FL)
1589,Denver,61,2017,5,29,Isaiah McKenzie,Wide Receiver,68,173,Miami(FL)
1590,Pittsburgh,254,2017,5,30,Brian Allen,Cornerback,75,215,La Marque(TX)
1591,Cincinnati,254,2017,5,33,J.J. Dielman,Center,77,309,Ahwatukee(AZ)
1592,San Francisco,2348,2017,5,34,Trent Taylor,Wide Receiver,68,181,Shreveport(LA)
1593,Miami,99,2017,5,35,Davon Godchaux,Defensive Tackle,75,310,Plaquemine(LA)
1594,Arizona,153,2017,5,36,T.J. Logan,Running Back,70,196,Greensboro(NC)
1595,Minnesota,2390,2017,5,37,Danny Isidora,Offensive Guard,75,306,Weston(FL)
1596,Green Bay,2638,2017,5,39,Aaron Jones,Running Back,70,208,El Paso(TX)
1597,Kansas City,290,2017,5,40,Ukeme Eligwe,Inside Linebacker,74,234,Stone Mountain(GA)
1598,Philadelphia,158,2017,5,41,Nathan Gerry,Safety,74,218,Sioux Falls(SD)
1599,Cleveland,57,2017,6,1,Caleb Brantley,Defensive Tackle,75,307,Crescent City (FL)
1600,Baltimore,259,2017,6,2,Chuck Clark,Safety,72,208,Suffolk(VA)
1601,Seattle,2132,2017,6,3,Mike Tyson,Safety,73,204,Norfolk(VA)
1602,New York,309,2017,6,4,Elijah McGuire,Running Back,70,214,Houma(LA)
1603,Los Angeles,2655,2017,6,5,Tanzel Smart,Defensive Tackle,73,296,Baton Rouge(LA)
1604,Los Angeles,254,2017,6,6,Sam Tevi,Offensive Tackle,77,311,Euless(TX)
1605,Dallas,2348,2017,6,7,Xavier Woods,Safety,71,197,West Monroe(LA)
1606,Cincinnati,201,2017,6,9,Jordan Evans,Inside Linebacker,75,232,Norman(OK)
1607,Miami,197,2017,6,10,Vincent Taylor,Defensive Tackle,75,304,San Antonio(TX)
1608,Buffalo,68,2017,6,11,Tanner Vallejo,Outside Linebacker,73,228,Penn Valley(CA)
1609,New York,130,2017,6,13,Jeremy Clark,Cornerback,75,220,Madisonville(KY)
1610,San Francisco,145,2017,6,14,D.J. Jones,Defensive Tackle,73,319,Greenville(SC)
1611,Washington,2751,2017,6,15,Chase Roullier,Center,76,312,Savage(MN)
1612,New York,221,2017,6,16,Adam Bisnowaty,Offensive Guard,78,304,Pittsburgh(PA)
1613,Minnesota,259,2017,6,17,Bucky Hodges,Tight End,78,257,Virginia Beach(VA)
1614,San Francisco,254,2017,6,18,Pita Taumoepenu,Defensive End,73,243,Provo(UT)
1615,New York,145,2017,6,20,Derrick Jones,Cornerback,74,189,Eupora(MS)
1616,Detroit,8,2017,6,21,Jeremiah Ledbetter,Defensive End,75,280,Orlando(FL)
1617,Los Angeles,259,2017,6,22,Sam Rogers,Fullback,70,231,Mechanicsville(VA)
1618,Cincinnati,248,2017,6,23,Brandon Wilson,Cornerback,70,198,Shreveport(LA)
1619,Washington,2247,2017,6,25,Robert Davis,Wide Receiver,75,219,Warner Robins(GA)
1620,Seattle,344,2017,6,26,Justin Senior,Offensive Tackle,77,331,Montreal(QC)
1621,New England,26,2017,6,28,Conor McDermott,Offensive Tackle,80,307,Nashville(TN)
1622,Green Bay,58,2017,6,29,Kofi Amichia,Offensive Tackle,76,304,Powder Springs(GA)
1623,Pittsburgh,97,2017,6,30,Colin Holba,Long Snapper,76,248,Louisville(KY)
1624,Philadelphia,264,2017,6,31,Elijah Qualls,Defensive Tackle,73,313,Petaluma(CA)
1625,Detroit,2390,2017,6,32,Brad Kaaya,Quarterback,76,214,Los Angeles(CA)
1626,Dallas,52,2017,6,33,Marquez White,Cornerback,72,194,Dothan(AL)
1627,Kansas City,30,2017,6,35,Leon McQuay III,Safety,73,197,Seffner(FL)
1628,Minnesota,2390,2017,7,1,Stacy Coley,Wide Receiver,72,195,Pompano Beach(FL)
1629,Minnesota,77,2017,7,2,Ifeadi Odenigbo,Defensive End,75,258,Centerville(OH)
1631,Jacksonville,135,2017,7,4,Jalen Myrick,Cornerback,70,200,Bloomingdale(GA)
1632,Cleveland,9,2017,7,6,Zane Gonzalez,Place Kicker,73,202,Deer Park(TX)
1633,Los Angeles,87,2017,7,7,Isaac Rochell,Defensive End,76,280,McDonough(GA)
1634,Tennessee,2628,2017,7,9,Josh Carraway,Outside Linebacker,75,242,Flower Mound(TX)
1635,Dallas,57,2017,7,10,Joey Ivie,Defensive Tackle,75,298,Dade City (FL)
1636,San Francisco,2390,2017,7,11,Adrian Colbert,Safety,73,200,Mineral Wells(TX)
1637,Washington,97,2017,7,12,Josh Harvey-Clemons,Safety,76,217,Valdosta(GA)
1638,Minnesota,2306,2017,7,14,Elijah Lee,Outside Linebacker,75,229,Blue Springs(MO)
1639,Carolina,59,2017,7,15,Harrison Butker,Place Kicker,76,199,Decatur(GA)
1640,Los Angeles,221,2017,7,16,Ejuan Price,Outside Linebacker,71,241,Rankin(PA)
1641,Miami,259,2017,7,19,Isaiah Ford,Wide Receiver,73,194,Jacksonville(FL)
1642,Green Bay,328,2017,7,20,Devante Mays,Running Back,70,230,Livingston(TX)
1643,Dallas,194,2017,7,21,Noah Brown,Wide Receiver,74,222,Flanders(NJ)
1644,Jacksonville,2390,2017,7,22,Marquez Williams,Fullback,70,259,Athens(GA)
1645,Las Vegas,153,2017,7,24,Elijah Hood,Running Back,71,232,Charlotte(NC)
1646,Houston,239,2017,7,25,Kyle Fuller,Center,77,307,Wylie(TX)
1647,Las Vegas,2649,2017,7,26,Treyvon Hester,Defensive Tackle,74,300,Pittsburgh(PA)
1648,Minnesota,152,2017,7,27,Jack Tocho,Cornerback,72,202,Charlotte(NC)
1649,Dallas,38,2017,7,28,Jordan Carrell,Defensive Tackle,74,290,Roseville(CA)
1650,Green Bay,99,2017,7,29,Malachi Dupre,Wide Receiver,75,196,New Orleans(LA)
1651,Pittsburgh,2711,2017,7,30,Keion Adams,Defensive End,74,247,Salisbury(NC)
1652,Seattle,197,2017,7,31,Christopher Carson,Running Back,72,218,Lilburn(GA)
1653,Detroit,2199,2017,7,32,Pat O'Connor,Defensive End,77,277,Chicago(IL)
1654,Cincinnati,2084,2017,7,33,Mason Schreck,Tight End,77,253,Medina(OH)
1655,Cleveland,152,2017,7,34,Matthew Dayes,Running Back,69,205,Ft. Lauderdale(FL)
1656,Denver,145,2017,7,35,Chad Kelly,Quarterback,74,228,Buffalo(NY)
1657,Cleveland,201,2018,1,1,Baker Mayfield,Quarterback,73,215,Austin(TX)
1658,New York,213,2018,1,2,Saquon Barkley,Running Back,72,233,Coplay(PA)
1659,New York,30,2018,1,3,Sam Darnold,Quarterback,75,221,Capistrano Beach(CA)
1660,Cleveland,194,2018,1,4,Denzel Ward,Cornerback,71,183,Macedonia(OH)
1661,Denver,152,2018,1,5,Bradley Chubb,Defensive End,76,269,Marietta(GA)
1662,Indianapolis,87,2018,1,6,Quenton Nelson,Offensive Guard,77,325,Holmdel(NJ)
1663,Buffalo,2751,2018,1,7,Josh Allen,Quarterback,77,237,Firebaugh(CA)
1664,Chicago,61,2018,1,8,Roquan Smith,Outside Linebacker,73,236,Montezuma(GA)
1665,San Francisco,87,2018,1,9,Mike McGlinchey,Offensive Tackle,80,309,Philadelphia(PA)
1666,Arizona,26,2018,1,10,Josh Rosen,Quarterback,76,226,Manhattan Beach(CA)
1667,Miami,333,2018,1,11,Minkah Fitzpatrick,Safety,72,204,Old Bridge(NJ)
1668,Tampa Bay,264,2018,1,12,Vita Vea,Defensive Tackle,76,347,Milpitas(CA)
1669,Washington,333,2018,1,13,Da'Ron Payne,Defensive Tackle,75,311,Birmingham(AL)
1670,New Orleans,2636,2018,1,14,Marcus Davenport,Defensive End,78,264,San Antonio(TX)
1671,Las Vegas,26,2018,1,15,Kolton Miller,Offensive Tackle,81,309,Roseville(CA)
1672,Buffalo,259,2018,1,16,Tremaine Edmunds,Outside Linebacker,77,253,Danville(VA)
1673,Los Angeles,52,2018,1,17,Derwin James,Safety,74,215,Haines City(FL)
1674,Green Bay,97,2018,1,18,Jaire Alexander,Cornerback,70,196,Charlotte(NC)
1675,Dallas,68,2018,1,19,Leighton Vander Esch,Inside Linebacker,76,256,Riggins(ID)
1676,Detroit,8,2018,1,20,Frank Ragnow,Center,77,312,Victoria(MN)
1677,Cincinnati,194,2018,1,21,Billy Price,Center,76,305,Austintown(OH)
1678,Tennessee,333,2018,1,22,Rashaan Evans,Inside Linebacker,74,232,Auburn(AL)
1679,New England,61,2018,1,23,Isaiah Wynn,Offensive Guard,74,313,St. Petersburg(FL)
1680,Carolina,120,2018,1,24,D.J. Moore,Wide Receiver,72,210,Philadelphia(PA)
1681,Baltimore,2579,2018,1,25,Hayden Hurst,Tight End,77,250,Jacksonville(FL)
1682,Atlanta,333,2018,1,26,Calvin Ridley,Wide Receiver,73,189,Fort Lauderdale(FL)
1683,Seattle,21,2018,1,27,Rashaad Penny,Running Back,71,220,Norwalk(CA)
1684,Pittsburgh,259,2018,1,28,Terrell Edmunds,Safety,73,217,Danville(VA)
1685,Jacksonville,57,2018,1,29,Taven Bryan,Defensive Tackle,77,291,Casper(WY)
1686,Minnesota,2116,2018,1,30,Mike Hughes,Cornerback,70,189,New Bern(NC)
1687,New England,61,2018,1,31,Sony Michel,Running Back,71,214,Plantation(FL)
1688,Baltimore,97,2018,1,32,Lamar Jackson,Quarterback,74,216,Pompano Beach(FL)
1689,Cleveland,2440,2018,2,1,Austin Corbett,Offensive Guard,76,306,Sparks(NV)
1690,New York,2638,2018,2,2,Will Hernandez,Offensive Guard,74,327,Las Vegas(NV)
1691,Cleveland,61,2018,2,3,Nick Chubb,Running Back,71,227,Cedartown(GA)
1692,Indianapolis,2,2018,2,5,Braden Smith,Offensive Guard,78,315,Olathe(KS)
1693,Tampa Bay,30,2018,2,6,Ronald Jones II,Running Back,71,205,McKinney(TX)
1694,Chicago,2294,2018,2,7,James Daniels,Center,75,306,Warren(OH)
1695,Denver,2567,2018,2,8,Courtland Sutton,Wide Receiver,75,218,Brenham(TX)
1696,Tennessee,103,2018,2,9,Harold Landry,Outside Linebacker,74,252,Spring Lake(NC)
1697,Miami,213,2018,2,10,Mike Gesicki,Tight End,78,247,Manahawkin(NJ)
1698,Detroit,2,2018,2,11,Kerryon Johnson,Running Back,72,213,Huntsville(AL)
1699,San Francisco,264,2018,2,12,Dante Pettis,Wide Receiver,73,186,San Clemente(CA)
1700,Green Bay,2294,2018,2,13,Josh Jackson,Cornerback,72,196,Corinth(TX)
1701,Kansas City,145,2018,2,14,Breeland Speaks,Defensive End,75,283,Jackson(MS)
1702,Arizona,245,2018,2,15,Christian Kirk,Wide Receiver,70,201,Scottsdale(AZ)
1703,Los Angeles,30,2018,2,16,Uchenna Nwosu,Outside Linebacker,74,251,Carson(CA)
1704,Philadelphia,2571,2018,2,17,Dallas Goedert,Tight End,77,256,Lewisville(TX)
1705,Dallas,251,2018,2,18,Connor Williams,Offensive Guard,77,296,Coppell(TX)
1706,Chicago,235,2018,2,19,Anthony Miller,Wide Receiver,71,201,Memphis(TN)
1707,Tampa Bay,153,2018,2,21,M.J. Stewart,Cornerback,71,200,Arlington(VA)
1708,Cincinnati,154,2018,2,22,Jessie Bates III,Safety,73,200,Fort Wayne(IN)
1709,Carolina,99,2018,2,23,Donte Jackson,Cornerback,71,178,Metairie(LA)
1710,New England,57,2018,2,24,Duke Dawson,Cornerback,71,197,Cross City(FL)
1711,Atlanta,38,2018,2,26,Isaiah Oliver,Cornerback,72,201,Goodyear(AZ)
1712,Washington,99,2018,2,27,Derrius Guice,Running Back,71,224,Baton Rouge(LA)
1713,Pittsburgh,197,2018,2,28,James Washington,Wide Receiver,71,213,Stamford(TX)
1714,Jacksonville,99,2018,2,29,D.J. Chark,Wide Receiver,75,199,Alexandria(LA)
1715,Minnesota,221,2018,2,30,Brian O'Neill,Offensive Tackle,79,297,Wilmington(DE)
1716,Tampa Bay,2,2018,2,31,Carlton Davis,Cornerback,73,206,Miami(FL)
1717,Indianapolis,194,2018,2,32,Tyquan Lewis,Defensive End,75,269,Tarboro(NC)
1718,New York,61,2018,3,2,Lorenzo Carter,Outside Linebacker,77,250,Norcross(GA)
1719,Cleveland,2390,2018,3,3,Chad Thomas,Defensive End,77,281,Miami(FL)
1720,Houston,24,2018,3,4,Justin Reid,Safety,73,207,Prairieville(LA)
1721,New York,152,2018,3,5,B.J. Hill,Defensive Tackle,75,311,Oakboro(NC)
1722,San Francisco,252,2018,3,6,Fred Warner,Inside Linebacker,75,236,San Marcos(CA)
1723,Denver,2483,2018,3,7,Royce Freeman,Running Back,72,229,Imperial(CA)
1724,Miami,194,2018,3,9,Jerome Baker,Outside Linebacker,73,229,Cleveland(OH)
1725,Washington,97,2018,3,10,Geron Christian,Offensive Tackle,77,298,Ocala(FL)
1726,Kansas City,52,2018,3,11,Derrick Nnadi,Defensive Tackle,73,317,Virginia Beach(VA)
1727,Pittsburgh,197,2018,3,12,Mason Rudolph,Quarterback,77,235,Rock Hill(SC)
1728,Cincinnati,194,2018,3,13,Sam Hubbard,Defensive End,77,270,Cincinnati(OH)
1729,Cincinnati,251,2018,3,14,Malik Jefferson,Outside Linebacker,74,236,Mesquite(TX)
1730,Seattle,30,2018,3,15,Rasheem Green,Defensive End,76,275,Los Angeles(CA)
1731,Houston,344,2018,3,16,Martinas Rankin,Center,76,308,Mendenhall(MS)
1732,Dallas,36,2018,3,17,Michael Gallup,Wide Receiver,73,205,Monroe(GA)
1733,Detroit,309,2018,3,18,Tracy Walker,Safety,73,206,Brunswick(GA)
1734,Baltimore,201,2018,3,19,Orlando Brown,Offensive Tackle,80,345,Duluth(GA)
1735,Los Angeles,152,2018,3,20,Justin Jones,Defensive Tackle,75,309,Austell(GA)
1736,Carolina,2633,2018,3,21,Rashaan Gaulden,Cornerback,73,197,Spring Hill(TN)
1737,Baltimore,201,2018,3,22,Mark Andrews,Tight End,77,256,Scottsdale(AZ)
1738,Las Vegas,99,2018,3,23,Arden Key,Defensive End,77,238,Atlanta(GA)
1739,Green Bay,238,2018,3,24,Oren Burks,Outside Linebacker,75,233,Fairfax Station(VA)
1740,Atlanta,58,2018,3,26,Deadrin Senat,Defensive Tackle,72,314,Immokalee(FL)
1741,New Orleans,2116,2018,3,27,Tre'Quan Smith,Wide Receiver,74,210,Delray Beach(FL)
1742,Pittsburgh,2711,2018,3,28,Chukwuma Okorafor,Offensive Tackle,78,320,Southfield(MI)
1743,Jacksonville,333,2018,3,29,Ronnie Harrison,Safety,74,207,Tallahassee(FL)
1744,San Francisco,2572,2018,3,31,Tarvarius Moore,Safety,73,189,Quitman(MS)
1745,Buffalo,24,2018,3,32,Harrison Phillips,Defensive Tackle,75,307,Omaha(NE)
1746,Arizona,130,2018,3,33,Mason Cole,Center,76,305,Tarpon Springs(FL)
1747,Houston,2116,2018,3,34,Jordan Akins,Tight End,75,249,Atlanta(GA)
1748,Denver,103,2018,3,35,Isaac Yiadom,Cornerback,73,190,Worcester(MA)
1749,Kansas City,228,2018,3,36,Dorian O'Daniel,Outside Linebacker,73,223,Olney(MD)
